Drug	Tumor	Replica	Day	Concentration	N_Dead	N_Live
Control	30	2	0	0	54	129
Control	30	2	0	0	62	157
Control	30	2	0	0	51	160
Control	30	1	1	0	58	109
Control	30	1	1	0	39	121
Control	30	1	1	0	69	124
Control	30	1	1	0	42	105
Control	30	1	1	0	59	142
Control	30	1	1	0	51	138
Control	30	1	1	0	65	138
Control	30	1	1	0	57	113
Control	30	2	1	0	121	204
Control	30	2	1	0	143	239
Control	30	2	1	0	133	201
Control	30	2	1	0	131	193
Control	30	2	1	0	107	176
Control	30	2	1	0	123	166
Control	30	2	1	0	116	192
Control	30	2	1	0	101	178
Control	30	2	1	0	138	183
Control	30	1	2	0	22	59
Control	30	1	2	0	18	81
Control	30	1	2	0	21	92
Control	30	1	2	0	25	97
Control	30	1	2	0	42	83
Control	30	1	2	0	56	134
Control	30	1	2	0	103	169
Control	30	1	2	0	108	189
Control	30	1	2	0	106	189
Control	30	2	2	0	27	72
Control	30	2	2	0	22	83
Control	30	2	2	0	17	91
Control	30	2	2	0	82	176
Control	30	2	2	0	31	137
Control	30	2	2	0	35	111
Control	30	2	2	0	40	110
Control	30	2	2	0	50	121
Control	30	2	2	0	41	120
Control	30	1	3	0	35	64
Control	30	1	3	0	91	119
Control	30	1	3	0	71	113
Control	30	1	3	0	67	95
Control	30	1	3	0	71	77
Control	30	1	3	0	75	121
Control	30	1	3	0	75	103
Control	30	1	3	0	65	109
Control	30	1	3	0	62	94
Control	30	2	3	0	185	172
Control	30	2	3	0	137	116
Control	30	2	3	0	126	129
Control	30	2	3	0	110	110
Control	30	2	3	0	74	88
Control	30	2	3	0	69	88
Control	30	2	3	0	29	51
Control	30	2	3	0	34	64
Control	30	2	3	0	26	46
Control	30	1	4	0	65	68
Control	30	1	4	0	29	32
Control	30	1	4	0	18	24
Control	30	1	4	0	31	36
Control	30	1	4	0	25	35
Control	30	1	4	0	29	30
Control	30	1	4	0	28	42
Control	30	1	4	0	25	45
Control	30	1	4	0	28	33
Control	30	2	4	0	40	48
Control	30	2	4	0	55	73
Control	30	2	4	0	49	54
Control	30	2	4	0	69	63
Control	30	2	4	0	50	60
Control	30	2	4	0	64	65
Control	30	2	4	0	77	75
Control	30	2	4	0	75	97
Control	30	2	4	0	74	83
Control	3	1	0	0	61	172
Control	3	1	0	0	47	166
Control	3	1	0	0	118	174
Control	3	1	0	0	48	179
Control	3	1	0	0	82	179
Control	3	1	0	0	32	161
Control	3	1	2	0	65	69
Control	3	1	2	0	49	83
Control	3	1	2	0	29	66
Control	3	1	2	0	50	64
Control	3	1	2	0	51	90
Control	3	2	2	0	93	101
Control	3	2	2	0	83	106
Control	3	2	2	0	65	110
Control	3	2	2	0	49	94
Control	3	2	2	0	93	108
Control	3	1	3	0	293	109
Control	3	1	3	0	194	105
Control	3	1	3	0	191	79
Control	3	1	3	0	174	98
Control	3	1	3	0	284	104
Control	3	2	3	0	309	126
Control	3	2	3	0	269	127
Control	3	2	3	0	227	104
Control	3	2	3	0	138	104
Control	3	2	3	0	162	91
Control	4	1	0	0	79	90
Control	4	1	0	0	80	110
Control	4	1	0	0	94	224
Control	4	1	0	0	40	293
Control	4	1	0	0	31	223
Control	4	1	0	0	29	186
Control	4	1	2	0	239	170
Control	4	1	2	0	182	125
Control	4	1	2	0	126	152
Control	4	1	2	0	111	132
Control	4	1	2	0	188	135
Control	4	2	2	0	47	107
Control	4	2	2	0	41	79
Control	4	2	2	0	21	49
Control	4	2	2	0	21	28
Control	4	1	3	0	146	114
Control	4	1	3	0	159	93
Control	4	1	3	0	125	91
Control	4	1	3	0	225	118
Control	4	1	3	0	143	79
Control	4	2	3	0	400	120
Control	4	2	3	0	174	115
Control	4	2	3	0	222	110
Control	4	2	3	0	165	102
Control	4	2	3	0	88	63
Control	5	1	0	0	126	200
Control	5	1	0	0	102	215
Control	5	1	0	0	100	241
Control	5	1	0	0	73	223
Control	5	1	0	0	133	197
Control	5	2	1	0	167	161
Control	5	2	1	0	131	160
Control	5	2	1	0	152	145
Control	5	2	1	0	172	182
Control	5	2	1	0	164	183
Control	5	3	1	0	212	113
Control	5	3	1	0	144	158
Control	5	3	1	0	136	148
Control	5	3	1	0	147	130
Control	5	3	1	0	214	167
Control	5	1	2	0	251	130
Control	5	1	2	0	311	135
Control	5	1	2	0	327	171
Control	5	1	2	0	159	143
Control	5	1	2	0	148	143
Control	5	2	2	0	157	141
Control	5	2	2	0	105	103
Control	5	2	2	0	92	109
Control	5	2	2	0	129	116
Control	5	2	2	0	47	78
Control	5	1	3	0	351	141
Control	5	1	3	0	409	133
Control	5	1	3	0	257	120
Control	5	1	3	0	482	150
Control	5	1	3	0	353	121
Control	5	2	3	0	472	123
Control	5	2	3	0	226	85
Control	5	2	3	0	209	108
Control	5	2	3	0	174	75
Control	5	2	3	0	205	86
Control	6	1	0	0	31	175
Control	6	1	0	0	27	185
Control	6	1	0	0	33	196
Control	6	1	0	0	32	169
Control	6	1	0	0	33	160
Control	6	1	0	0	28	175
Control	6	1	1	0	46	150
Control	6	1	1	0	17	143
Control	6	1	1	0	19	120
Control	6	1	1	0	25	139
Control	6	1	1	0	7	125
Control	6	1	1	0	49	141
Control	6	2	1	0	72	143
Control	6	2	1	0	67	140
Control	6	2	1	0	68	152
Control	6	2	1	0	63	180
Control	6	2	1	0	44	140
Control	6	2	1	0	48	118
Control	6	1	2	0	70	71
Control	6	1	2	0	53	76
Control	6	1	2	0	13	55
Control	6	1	2	0	18	49
Control	6	1	2	0	14	61
Control	6	1	2	0	8	52
Control	6	1	2	0	33	49
Control	6	2	2	0	37	56
Control	6	2	2	0	16	51
Control	6	2	2	0	18	51
Control	6	2	2	0	9	39
Control	6	2	2	0	19	58
Control	6	2	2	0	24	47
Control	6	1	3	0	34	40
Control	6	1	3	0	15	37
Control	6	1	3	0	13	26
Control	6	1	3	0	18	51
Control	6	1	3	0	4	42
Control	6	2	3	0	203	93
Control	6	2	3	0	209	66
Control	6	2	3	0	165	64
Control	6	2	3	0	146	57
Control	6	2	3	0	96	50
Control	6	2	3	0	18	47
Control	6	2	3	0	83	46
Control	7	1	0	0	32	177
Control	7	1	0	0	24	160
Control	7	1	0	0	21	170
Control	7	1	0	0	13	149
Control	7	1	0	0	12	155
Control	7	1	0	0	20	176
Control	7	1	1	0	107	204
Control	7	1	1	0	50	145
Control	7	1	1	0	25	136
Control	7	1	1	0	19	115
Control	7	1	1	0	18	113
Control	7	1	1	0	26	132
Control	7	2	1	0	92	170
Control	7	2	1	0	106	193
Control	7	2	1	0	93	142
Control	7	2	1	0	102	187
Control	7	2	1	0	78	148
Control	7	2	1	0	48	134
Control	7	1	2	0	99	126
Control	7	1	2	0	108	111
Control	7	1	2	0	88	102
Control	7	1	2	0	58	100
Control	7	1	2	0	67	114
Control	7	1	2	0	134	127
Control	7	1	2	0	75	119
Control	7	1	2	0	67	98
Control	7	1	2	0	63	87
Control	7	2	2	0	99	180
Control	7	2	2	0	66	126
Control	7	2	2	0	41	155
Control	7	2	2	0	42	123
Control	7	2	2	0	23	120
Control	7	2	2	0	40	107
Control	7	2	2	0	72	119
Control	7	1	3	0	70	145
Control	7	1	3	0	37	127
Control	7	1	3	0	63	134
Control	7	1	3	0	62	114
Control	7	1	3	0	78	129
Control	7	1	3	0	92	127
Control	7	1	3	0	101	143
Control	7	2	3	0	45	81
Control	7	2	3	0	20	77
Control	7	2	3	0	29	77
Control	7	2	3	0	33	79
Control	7	2	3	0	40	71
Control	7	2	3	0	48	81
Control	9	1	0	0	107	533
Control	9	1	0	0	96	521
Control	9	1	0	0	108	511
Control	9	1	0	0	104	517
Control	9	1	0	0	119	513
Control	9	1	0	0	108	539
Control	9	1	0	0	85	511
Control	9	1	3	0	110	157
Control	9	1	3	0	87	196
Control	9	1	3	0	89	203
Control	9	1	3	0	41	159
Control	9	1	3	0	45	199
Control	9	1	3	0	44	195
Control	9	1	3	0	49	162
Control	9	1	3	0	77	222
Control	9	1	4	0	53	159
Control	9	1	4	0	55	124
Control	9	1	4	0	52	157
Control	9	1	4	0	41	97
Control	9	1	4	0	22	86
Control	9	1	4	0	38	145
Control	9	1	4	0	18	109
Control	9	1	4	0	9	41
Control	9	2	4	0	93	97
Control	9	2	4	0	62	106
Control	9	2	4	0	84	108
Control	9	2	4	0	31	135
Control	9	2	4	0	65	145
Control	9	2	4	0	42	128
Control	9	2	4	0	37	129
Control	9	2	4	0	31	135
Control	9	3	3	0	371	210
Control	9	3	3	0	330	216
Control	9	3	3	0	299	211
Control	9	3	3	0	349	218
Control	9	3	3	0	335	205
Control	9	3	3	0	335	209
Control	9	3	3	0	337	223
Control	9	3	3	0	324	194
Control	9	3	3	0	325	202
Control	9	4	3	0	316	210
Control	9	4	3	0	368	199
Control	9	4	3	0	365	223
Control	9	4	3	0	370	233
Control	9	4	3	0	377	201
Control	9	4	3	0	357	207
Control	9	4	3	0	340	181
Control	9	4	3	0	338	218
Control	9	4	3	0	344	218
Control	9	3	4	0	170	143
Control	9	3	4	0	170	141
Control	9	3	4	0	177	132
Control	9	3	4	0	135	136
Control	9	3	4	0	139	138
Control	9	3	4	0	206	142
Control	9	3	4	0	186	151
Control	9	4	4	0	103	152
Control	9	4	4	0	60	115
Control	9	4	4	0	76	161
Control	9	4	4	0	54	143
Control	9	4	4	0	57	200
Control	9	4	4	0	53	169
Control	9	4	4	0	29	157
Control	10	1	0	0	61	539
Control	10	1	0	0	67	549
Control	10	1	0	0	88	565
Control	10	1	0	0	78	584
Control	10	1	0	0	84	564
Control	10	1	0	0	76	560
Control	10	1	3	0	93	133
Control	10	1	3	0	102	224
Control	10	1	3	0	96	243
Control	10	1	3	0	89	213
Control	10	1	3	0	74	225
Control	10	1	3	0	67	250
Control	10	1	3	0	68	223
Control	10	2	3	0	103	222
Control	10	2	3	0	151	200
Control	10	2	3	0	136	218
Control	10	2	3	0	170	240
Control	10	2	3	0	142	242
Control	10	2	3	0	133	240
Control	10	2	3	0	169	287
Control	10	2	3	0	141	276
Control	10	1	4	0	53	109
Control	10	1	4	0	33	84
Control	10	1	4	0	70	145
Control	10	1	4	0	24	83
Control	10	1	4	0	3	16
Control	10	1	4	0	8	68
Control	10	1	4	0	28	129
Control	10	2	4	0	65	103
Control	10	2	4	0	36	105
Control	10	2	4	0	16	59
Control	10	2	4	0	28	116
Control	10	2	4	0	3	36
Control	10	2	4	0	7	41
Control	10	2	4	0	12	80
Control	10	2	4	0	12	97
Control	10	3	3	0	545	261
Control	10	3	3	0	509	292
Control	10	3	3	0	508	246
Control	10	3	3	0	471	247
Control	10	3	3	0	374	253
Control	10	3	3	0	563	283
Control	10	4	3	0	466	248
Control	10	4	3	0	290	245
Control	10	4	3	0	243	223
Control	10	4	3	0	335	265
Control	10	4	3	0	344	277
Control	10	4	3	0	379	250
Control	10	4	3	0	423	279
Control	10	3	4	0	259	164
Control	10	3	4	0	337	171
Control	10	3	4	0	272	137
Control	10	3	4	0	198	121
Control	10	3	4	0	189	182
Control	10	3	4	0	179	161
Control	10	3	4	0	179	146
Control	10	3	4	0	230	127
Control	10	3	4	0	239	125
Control	10	4	4	0	5	139
Control	10	4	4	0	42	198
Control	10	4	4	0	92	189
Control	10	4	4	0	102	170
Control	10	4	4	0	139	183
Control	10	4	4	0	174	206
Control	10	4	4	0	169	174
Control	10	4	4	0	189	205
Control	10	4	4	0	67	184
Control	13	1	0	0	81	441
Control	13	1	0	0	68	438
Control	13	1	0	0	51	433
Control	13	1	0	0	58	402
Control	13	1	0	0	58	402
Control	13	1	0	0	46	450
Control	13	1	0	0	44	418
Control	13	1	0	0	52	425
Control	13	1	0	0	31	408
Control	13	1	1	0	81	250
Control	13	1	1	0	87	267
Control	13	1	1	0	72	257
Control	13	1	1	0	75	252
Control	13	1	1	0	61	243
Control	13	1	1	0	54	186
Control	13	1	1	0	27	106
Control	13	1	1	0	9	34
Control	13	2	1	0	357	500
Control	13	2	1	0	163	371
Control	13	2	1	0	261	391
Control	13	2	1	0	215	377
Control	13	2	1	0	280	427
Control	13	2	1	0	249	357
Control	13	2	1	0	234	332
Control	13	2	1	0	210	358
Control	13	2	1	0	163	371
Control	13	1	2	0	33	205
Control	13	1	2	0	177	195
Control	13	1	2	0	104	158
Control	13	1	2	0	76	131
Control	13	1	2	0	25	87
Control	13	1	2	0	40	86
Control	13	1	2	0	27	77
Control	13	1	2	0	34	92
Control	13	1	2	0	141	201
Control	13	2	2	0	377	265
Control	13	2	2	0	235	232
Control	13	2	2	0	179	204
Control	13	2	2	0	91	144
Control	13	2	2	0	168	132
Control	13	2	2	0	139	131
Control	13	2	2	0	139	131
Control	13	2	2	0	122	155
Control	13	2	2	0	184	199
Control	13	1	3	0	114	166
Control	13	1	3	0	112	147
Control	13	1	3	0	142	155
Control	13	1	3	0	109	159
Control	13	1	3	0	96	146
Control	13	1	3	0	51	110
Control	13	1	3	0	30	79
Control	13	1	3	0	70	99
Control	13	1	3	0	92	107
Control	13	2	3	0	190	159
Control	13	2	3	0	139	166
Control	13	2	3	0	156	197
Control	13	2	3	0	111	176
Control	13	2	3	0	88	148
Control	13	2	3	0	111	181
Control	13	2	3	0	97	124
Control	13	2	3	0	77	145
Control	14	1	0	0	46	582
Control	14	1	0	0	49	607
Control	14	1	0	0	61	675
Control	14	1	0	0	49	667
Control	14	1	0	0	36	643
Control	14	1	0	0	56	663
Control	14	1	0	0	42	660
Control	14	1	0	0	39	650
Control	14	1	0	0	75	669
Control	14	1	1	0	213	460
Control	14	1	1	0	242	389
Control	14	1	1	0	248	374
Control	14	1	1	0	196	300
Control	14	1	1	0	170	172
Control	14	1	1	0	174	249
Control	14	2	1	0	351	580
Control	14	2	1	0	265	588
Control	14	2	1	0	291	593
Control	14	2	1	0	269	570
Control	14	2	1	0	307	595
Control	14	2	1	0	245	550
Control	14	2	1	0	309	572
Control	14	2	1	0	304	604
Control	14	2	1	0	255	501
Control	14	1	2	0	379	322
Control	14	1	2	0	235	309
Control	14	1	2	0	194	286
Control	14	1	2	0	148	259
Control	14	1	2	0	93	237
Control	14	1	2	0	102	273
Control	14	1	2	0	126	270
Control	14	1	2	0	100	272
Control	14	1	2	0	131	278
Control	14	2	2	0	438	340
Control	14	2	2	0	387	319
Control	14	2	2	0	335	313
Control	14	2	2	0	272	277
Control	14	2	2	0	242	296
Control	14	2	2	0	213	305
Control	14	2	2	0	214	299
Control	14	2	2	0	230	279
Control	14	2	2	0	266	299
Control	14	1	3	0	167	207
Control	14	1	3	0	56	187
Control	14	1	3	0	59	138
Control	14	1	3	0	41	111
Control	14	1	3	0	32	128
Control	14	1	3	0	18	84
Control	14	1	3	0	44	98
Control	14	1	3	0	24	98
Control	14	1	3	0	63	161
Control	14	2	3	0	337	266
Control	14	2	3	0	156	199
Control	14	2	3	0	87	197
Control	14	2	3	0	30	127
Control	14	2	3	0	24	96
Control	14	2	3	0	24	54
Control	14	2	3	0	64	60
Control	14	2	3	0	43	35
Control	14	2	3	0	104	135
Control	14	1	4	0	229	107
Control	14	1	4	0	412	191
Control	14	1	4	0	393	216
Control	14	1	4	0	349	151
Control	14	1	4	0	365	212
Control	14	1	4	0	536	294
Control	14	1	4	0	326	211
Control	14	1	4	0	414	209
Control	14	1	4	0	287	189
Control	14	2	4	0	523	151
Control	14	2	4	0	599	243
Control	14	2	4	0	544	249
Control	14	2	4	0	385	135
Control	14	2	4	0	475	131
Control	14	2	4	0	419	116
Control	14	2	4	0	470	166
Control	14	2	4	0	415	185
Control	14	2	4	0	194	86
Control	15	1	0	0	68	520
Control	15	1	0	0	61	470
Control	15	1	0	0	49	489
Control	15	1	0	0	55	451
Control	15	1	0	0	50	471
Control	15	1	0	0	64	456
Control	15	1	0	0	48	467
Control	15	1	0	0	51	451
Control	15	1	0	0	44	511
Control	15	1	1	0	174	444
Control	15	1	1	0	202	477
Control	15	1	1	0	212	477
Control	15	1	1	0	178	453
Control	15	1	1	0	174	424
Control	15	1	1	0	182	428
Control	15	1	1	0	145	425
Control	15	1	1	0	161	420
Control	15	1	1	0	162	454
Control	15	2	1	0	244	482
Control	15	2	1	0	251	436
Control	15	2	1	0	264	492
Control	15	2	1	0	253	478
Control	15	2	1	0	213	502
Control	15	2	1	0	256	492
Control	15	2	1	0	286	504
Control	15	2	1	0	260	492
Control	15	2	1	0	230	512
Control	15	1	2	0	280	277
Control	15	1	2	0	367	263
Control	15	1	2	0	403	291
Control	15	1	2	0	383	307
Control	15	1	2	0	303	236
Control	15	1	2	0	284	272
Control	15	1	2	0	208	229
Control	15	1	2	0	318	287
Control	15	1	2	0	296	267
Control	15	2	2	0	242	290
Control	15	2	2	0	268	319
Control	15	2	2	0	217	255
Control	15	2	2	0	195	283
Control	15	2	2	0	137	248
Control	15	2	2	0	174	223
Control	15	2	2	0	167	253
Control	15	2	2	0	134	248
Control	15	2	2	0	165	260
Control	15	1	3	0	206	226
Control	15	1	3	0	118	205
Control	15	1	3	0	55	151
Control	15	1	3	0	68	191
Control	15	1	3	0	65	179
Control	15	1	3	0	81	154
Control	15	1	3	0	76	125
Control	15	1	3	0	61	115
Control	15	1	3	0	80	127
Control	15	2	3	0	187	257
Control	15	2	3	0	125	239
Control	15	2	3	0	85	243
Control	15	2	3	0	62	178
Control	15	2	3	0	74	196
Control	15	2	3	0	53	164
Control	15	2	3	0	42	132
Control	15	2	3	0	30	88
Control	15	2	3	0	82	107
Control	15	1	4	0	8	15
Control	15	1	4	0	11	38
Control	15	1	4	0	41	68
Control	15	1	4	0	53	60
Control	15	1	4	0	32	74
Control	15	1	4	0	13	74
Control	15	1	4	0	120	118
Control	15	1	4	0	60	89
Control	15	1	4	0	81	105
Control	31	1	0	0	77	399
Control	31	1	0	0	68	372
Control	31	1	0	0	59	366
Control	31	1	0	0	54	357
Control	31	1	0	0	51	379
Control	31	1	0	0	66	365
Control	31	1	0	0	93	343
Control	31	1	0	0	53	383
Control	31	1	0	0	58	372
Control	31	1	0	0	109	363
Control	31	2	0	0	107	369
Control	31	2	0	0	111	384
Control	31	2	0	0	142	413
Control	31	2	0	0	145	397
Control	31	2	0	0	169	383
Control	31	2	0	0	137	402
Control	31	2	0	0	149	402
Control	31	2	0	0	183	389
Control	31	1	1	0	27	251
Control	31	1	1	0	31	260
Control	31	1	1	0	33	347
Control	31	1	1	0	10	363
Control	31	1	1	0	5	331
Control	31	1	1	0	2	272
Control	31	1	1	0	8	211
Control	31	1	1	0	21	299
Control	31	2	1	0	15	301
Control	31	2	1	0	13	286
Control	31	2	1	0	7	291
Control	31	2	1	0	17	301
Control	31	2	1	0	19	333
Control	31	2	1	0	21	408
Control	31	2	1	0	36	381
Control	31	2	1	0	37	411
Control	31	2	1	0	33	391
Control	31	1	2	0	58	234
Control	31	1	2	0	62	261
Control	31	1	2	0	78	287
Control	31	1	2	0	63	258
Control	31	1	2	0	47	233
Control	31	1	2	0	35	204
Control	31	1	2	0	54	246
Control	31	1	2	0	26	246
Control	31	1	2	0	41	232
Control	31	2	2	0	59	235
Control	31	2	2	0	45	262
Control	31	2	2	0	62	285
Control	31	2	2	0	44	262
Control	31	2	2	0	38	239
Control	31	2	2	0	19	215
Control	31	2	2	0	46	250
Control	31	2	2	0	30	212
Control	31	1	3	0	47	200
Control	31	1	3	0	49	176
Control	31	1	3	0	17	152
Control	31	1	3	0	48	188
Control	31	1	3	0	49	176
Control	31	1	3	0	62	181
Control	31	1	3	0	63	166
Control	31	1	3	0	35	110
Control	31	2	3	0	90	143
Control	31	2	3	0	74	122
Control	31	2	3	0	70	155
Control	31	2	3	0	103	185
Control	31	2	3	0	103	199
Control	31	2	3	0	59	177
Control	31	2	3	0	64	195
Control	31	2	3	0	80	207
Control	31	1	4	0	124	124
Control	31	1	4	0	36	122
Control	31	1	4	0	58	149
Control	31	1	4	0	56	123
Control	31	1	4	0	31	155
Control	31	1	4	0	50	152
Control	31	1	4	0	44	142
Control	31	1	4	0	41	86
Control	31	1	4	0	25	131
Control	31	2	4	0	27	142
Control	31	2	4	0	72	169
Control	31	2	4	0	79	141
Control	31	2	4	0	74	134
Control	31	2	4	0	71	147
Control	31	2	4	0	79	172
Control	31	2	4	0	72	146
Control	31	2	4	0	98	152
Control	31	2	4	0	101	141
Control	35	1	0	0	75	137
Control	35	1	0	0	26	171
Control	35	1	0	0	10	152
Control	35	1	0	0	14	130
Control	35	1	0	0	14	128
Control	35	1	0	0	11	128
Control	35	1	0	0	7	141
Control	35	1	0	0	12	133
Control	35	1	0	0	17	165
Control	35	1	1	0	305	1
Control	35	1	1	0	318	1
Control	35	1	1	0	16	238
Control	35	1	1	0	5	203
Control	35	1	1	0	1	108
Control	35	1	1	0	1	79
Control	35	1	1	0	8	136
Control	35	1	1	0	8	197
Control	35	1	1	0	4	200
Control	35	1	1	0	3	254
Control	35	1	1	0	8	275
Control	35	1	2	0	61	287
Control	35	1	2	0	40	319
Control	35	1	3	0	18	62
Control	35	1	3	0	12	53
Control	35	1	3	0	11	49
Control	35	1	3	0	10	38
Control	35	1	3	0	12	23
Control	35	1	3	0	12	27
Control	35	1	3	0	11	19
Control	35	1	3	0	3	17
Control	35	1	3	0	1	12
Control	35	1	4	0	117	140
Control	35	1	4	0	70	135
Control	35	1	4	0	52	132
Control	35	1	4	0	47	112
Control	35	1	4	0	40	127
Control	35	1	4	0	35	106
Control	35	1	4	0	40	103
Control	35	1	4	0	36	90
Control	35	1	4	0	31	74
Control	35	2	0	0	108	188
Control	35	2	0	0	78	170
Control	35	2	0	0	51	170
Control	35	2	0	0	30	172
Control	35	2	0	0	18	179
Control	35	2	0	0	25	205
Control	35	2	0	0	39	176
Control	35	2	0	0	36	180
Control	35	2	0	0	50	199
Control	35	2	1	0	17	203
Control	35	2	1	0	7	169
Control	35	2	1	0	1	41
Control	35	2	1	0	6	190
Control	35	2	1	0	2	140
Control	35	2	1	0	1	121
Control	35	2	1	0	1	48
Control	35	2	1	0	1	12
Control	35	2	1	0	1	1
Control	35	2	2	0	56	281
Control	35	2	2	0	40	273
Control	35	2	2	0	81	311
Control	35	2	2	0	49	281
Control	35	2	2	0	77	373
Control	35	2	2	0	20	272
Control	35	2	2	0	8	25
Control	35	2	2	0	18	305
Control	35	2	2	0	34	327
Control	35	2	4	0	17	34
Control	35	2	4	0	8	26
Control	35	2	4	0	5	39
Control	35	2	4	0	9	37
Control	35	2	4	0	9	34
Control	35	2	4	0	8	33
Control	35	2	4	0	17	47
Control	35	2	4	0	12	38
Control	35	2	4	0	13	37
