Drug	Tumor	Replica	Day	Concentration	Number_dead	Number_live
Control	6	2	1	0	48	118
Cisplatin	6	2	1	10	49	133
Cisplatin	6	2	1	10	34	163
Cisplatin	6	2	1	10	25	119
Cisplatin	6	2	1	10	19	156
Cisplatin	6	2	1	10	30	134
Cisplatin	6	2	1	10	36	137
Cisplatin	6	2	1	50	56	199
Cisplatin	6	2	1	50	51	169
Cisplatin	6	2	1	50	40	174
Cisplatin	6	2	1	50	44	176
Cisplatin	6	2	1	50	25	155
Cisplatin	6	2	1	50	44	153
Control	6	1	2	0	70	71
Control	6	1	2	0	53	76
Control	6	1	2	0	13	55
Control	6	1	2	0	18	49
Control	6	1	2	0	14	61
Control	6	1	2	0	8	52
Control	6	1	2	0	33	49
Cisplatin	6	1	2	10	70	75
Cisplatin	6	1	2	10	59	68
Cisplatin	6	1	2	10	45	43
Cisplatin	6	1	2	10	66	33
Cisplatin	6	1	2	10	52	37
Cisplatin	6	1	2	10	65	51
Cisplatin	6	1	2	10	87	58
Cisplatin	6	1	2	20	83	44
Cisplatin	6	1	2	20	66	43
Cisplatin	6	1	2	20	52	39
Cisplatin	6	1	2	20	38	30
Cisplatin	6	1	2	20	34	28
Control	6	2	2	0	37	56
Control	6	2	2	0	16	51
Control	6	2	2	0	18	51
Control	6	2	2	0	9	39
Control	6	2	2	0	19	58
Control	6	2	2	0	24	47
Cisplatin	6	2	2	10	48	35
Cisplatin	6	2	2	10	54	50
Cisplatin	6	2	2	10	42	51
Cisplatin	6	2	2	10	23	26
Cisplatin	6	2	2	10	28	32
Cisplatin	6	2	2	20	112	76
Cisplatin	6	2	2	20	112	80
Cisplatin	6	2	2	20	70	45
Cisplatin	6	2	2	20	70	45
Cisplatin	6	2	2	20	50	21
Cisplatin	6	2	2	20	37	43
Control	6	1	3	0	34	40
Control	6	1	3	0	15	37
Control	6	1	3	0	13	26
Control	6	1	3	0	18	51
Control	6	1	3	0	4	42
Cisplatin	6	1	3	20	165	71
Cisplatin	6	1	3	20	178	79
Cisplatin	6	1	3	20	129	76
Cisplatin	6	1	3	20	157	69
Cisplatin	6	1	3	20	135	58
Cisplatin	6	1	3	20	146	60
Cisplatin	6	1	3	20	135	53
Control	6	2	3	0	203	93
Control	6	2	3	0	209	66
Control	6	2	3	0	165	64
Control	6	2	3	0	146	57
Control	6	2	3	0	96	50
Control	6	2	3	0	18	47
Control	6	2	3	0	83	46
Cisplatin	6	2	3	10	183	110
Cisplatin	6	2	3	10	104	79
Cisplatin	6	2	3	10	115	103
Cisplatin	6	2	3	10	101	80
Cisplatin	6	2	3	10	87	79
Cisplatin	6	2	3	10	94	85
Cisplatin	6	2	3	10	85	53
Cisplatin	6	2	3	10	138	96
Cisplatin	6	2	3	20	196	84
Cisplatin	6	2	3	20	126	77
Cisplatin	6	2	3	20	146	77
Cisplatin	6	2	3	20	135	74
Cisplatin	6	2	3	20	120	60
Cisplatin	6	2	3	20	121	55
Control	7	1	0	0	32	177
Control	7	1	0	0	24	160
Control	7	1	0	0	21	170
Control	7	1	0	0	13	149
Control	7	1	0	0	12	155
Control	7	1	0	0	20	176
Cisplatin	7	1	0	10	38	160
Cisplatin	7	1	0	10	31	157
Cisplatin	7	1	0	10	45	162
Cisplatin	7	1	0	10	28	167
Cisplatin	7	1	0	10	40	180
Cisplatin	7	1	0	10	29	164
Cisplatin	7	1	0	20	49	142
Cisplatin	7	1	0	20	33	165
Cisplatin	7	1	0	20	34	156
Cisplatin	7	1	0	20	45	156
Cisplatin	7	1	0	20	46	143
Cisplatin	7	1	0	20	43	166
Control	7	1	1	0	107	204
Control	7	1	1	0	50	145
Control	7	1	1	0	25	136
Control	7	1	1	0	19	115
Control	7	1	1	0	18	113
Control	7	1	1	0	26	132
Cisplatin	7	1	1	10	102	165
Cisplatin	7	1	1	10	71	175
Cisplatin	7	1	1	10	108	198
Cisplatin	7	1	1	10	95	194
Cisplatin	7	1	1	10	59	187
Cisplatin	7	1	1	10	52	160
Cisplatin	7	1	1	10	86	178
Cisplatin	7	1	1	50	107	186
Cisplatin	7	1	1	50	98	182
Cisplatin	7	1	1	50	115	190
Cisplatin	7	1	1	50	103	236
Cisplatin	7	1	1	50	101	161
Cisplatin	7	1	1	50	74	143
Control	7	2	1	0	92	170
Control	7	2	1	0	106	193
Control	7	2	1	0	93	142
Control	7	2	1	0	102	187
Control	7	2	1	0	78	148
Control	7	2	1	0	48	134
Cisplatin	7	2	1	10	85	176
Cisplatin	7	2	1	10	95	168
Cisplatin	7	2	1	10	75	175
Cisplatin	7	2	1	10	81	209
Cisplatin	7	2	1	10	59	152
Cisplatin	7	2	1	10	65	165
Cisplatin	7	2	1	20	87	213
Cisplatin	7	2	1	20	95	211
Cisplatin	7	2	1	20	69	197
Cisplatin	7	2	1	20	69	194
Cisplatin	7	2	1	20	78	207
Cisplatin	7	2	1	20	56	135
Control	7	1	2	0	99	126
Control	7	1	2	0	108	111
Control	7	1	2	0	88	102
Control	7	1	2	0	58	100
Control	7	1	2	0	67	114
Control	7	1	2	0	134	127
Control	7	1	2	0	75	119
Control	7	1	2	0	67	98
Control	7	1	2	0	63	87
Cisplatin	7	1	2	10	114	185
Cisplatin	7	1	2	10	77	171
Cisplatin	7	1	2	10	48	150
Cisplatin	7	1	2	10	80	139
Cisplatin	7	1	2	10	47	151
Cisplatin	7	1	2	10	36	104
Cisplatin	7	1	2	10	77	166
Cisplatin	7	1	2	20	136	93
Cisplatin	7	1	2	20	93	104
Cisplatin	7	1	2	20	85	88
Cisplatin	7	1	2	20	51	70
Cisplatin	7	1	2	20	34	85
Cisplatin	7	1	2	20	43	49
Control	7	2	2	0	99	180
Control	7	2	2	0	66	126
Control	7	2	2	0	41	155
Control	7	2	2	0	42	123
Control	7	2	2	0	23	120
Control	7	2	2	0	40	107
Control	7	2	2	0	72	119
Cisplatin	7	2	2	10	81	164
Cisplatin	7	2	2	10	73	167
Cisplatin	7	2	2	10	61	136
Cisplatin	7	2	2	10	44	127
Cisplatin	7	2	2	10	44	143
Cisplatin	7	2	2	10	42	156
Cisplatin	7	2	2	10	72	143
Cisplatin	7	2	2	50	81	93
Cisplatin	7	2	2	50	56	91
Cisplatin	7	2	2	50	53	79
Cisplatin	7	2	2	50	32	77
Cisplatin	7	2	2	50	83	98
Control	7	1	3	0	70	145
Control	7	1	3	0	37	127
Control	7	1	3	0	63	134
Control	7	1	3	0	62	114
Control	7	1	3	0	78	129
Control	7	1	3	0	92	127
Control	7	1	3	0	101	143
Cisplatin	7	1	3	10	68	84
Cisplatin	7	1	3	10	115	116
Cisplatin	7	1	3	10	110	126
Cisplatin	7	1	3	10	124	134
Cisplatin	7	1	3	10	131	134
Cisplatin	7	1	3	10	151	164
Cisplatin	7	1	3	10	170	167
Cisplatin	7	1	3	20	146	100
Cisplatin	7	1	3	20	154	69
Cisplatin	7	1	3	20	197	90
Cisplatin	7	1	3	20	209	84
Cisplatin	7	1	3	20	130	62
Cisplatin	7	1	3	20	187	86
Cisplatin	7	1	3	20	241	106
Control	7	2	3	0	45	81
Control	7	2	3	0	20	77
Control	7	2	3	0	29	77
Control	7	2	3	0	33	79
Control	7	2	3	0	40	71
Control	7	2	3	0	48	81
Cisplatin	7	2	3	10	39	61
Cisplatin	7	2	3	10	57	74
Cisplatin	7	2	3	10	71	87
Cisplatin	7	2	3	10	56	71
Cisplatin	7	2	3	10	81	98
Cisplatin	7	2	3	10	116	123
Cisplatin	7	2	3	10	183	94
Cisplatin	7	2	3	20	136	79
Cisplatin	7	2	3	20	135	73
Cisplatin	7	2	3	20	130	54
Cisplatin	7	2	3	20	175	87
Cisplatin	7	2	3	20	152	82
Cisplatin	7	2	3	20	192	89
Control	8	1	1	0	66	85
Control	8	1	1	0	45	64
Control	8	1	1	0	34	55
Control	8	1	1	0	51	83
Control	8	1	1	0	49	81
Control	8	1	1	0	44	69
Control	8	1	1	0	54	86
Control	8	1	1	0	46	74
Control	8	1	1	0	42	70
Control	8	1	1	0	42	72
Cisplatin	8	1	1	10	41	74
Cisplatin	8	1	1	10	46	84
Cisplatin	8	1	1	10	29	77
Cisplatin	8	1	1	10	29	76
Cisplatin	8	1	1	10	29	51
Cisplatin	8	1	1	10	38	66
Cisplatin	8	1	1	10	24	71
Cisplatin	8	1	1	10	37	72
Cisplatin	8	1	1	10	38	83
Cisplatin	8	1	1	20	70	73
Cisplatin	8	1	1	20	37	45
Cisplatin	8	1	1	20	46	87
Cisplatin	8	1	1	20	24	64
Cisplatin	8	1	1	20	33	73
Cisplatin	8	1	1	20	21	66
Cisplatin	8	1	1	20	21	59
Cisplatin	8	1	1	20	16	47
Cisplatin	8	1	1	20	22	49
Cisplatin	8	1	1	20	30	64
Control	8	1	2	0	20	30
Control	8	1	2	0	71	41
Control	8	1	2	0	66	41
Control	8	1	2	0	47	40
Control	8	1	2	0	34	40
Control	8	1	2	0	43	37
Control	8	1	2	0	38	37
Control	8	1	2	0	31	36
Control	8	1	2	0	22	17
Control	8	1	2	0	43	33
Cisplatin	8	1	2	20	48	33
Cisplatin	8	1	2	20	23	26
Cisplatin	8	1	2	20	35	41
Cisplatin	8	1	2	20	30	32
Cisplatin	8	1	2	20	31	35
Cisplatin	8	1	2	20	30	37
Cisplatin	8	1	2	20	41	37
Cisplatin	8	1	2	20	84	57
Control	8	1	3	0	58	22
Control	8	1	3	0	83	39
Control	8	1	3	0	70	16
Control	8	1	3	0	51	19
Control	8	1	3	0	51	18
Control	8	1	3	0	52	18
Control	8	1	3	0	66	27
Control	8	1	3	0	53	16
Control	8	1	3	0	61	16
Cisplatin	8	1	3	10	37	20
Cisplatin	8	1	3	10	43	30
Cisplatin	8	1	3	10	43	34
Cisplatin	8	1	3	10	45	47
Cisplatin	8	1	3	10	45	29
Cisplatin	8	1	3	10	27	11
Cisplatin	8	1	3	10	53	27
Cisplatin	8	1	3	10	50	32
Cisplatin	8	1	3	10	48	29
Cisplatin	8	1	3	20	63	28
Cisplatin	8	1	3	20	65	33
Cisplatin	8	1	3	20	78	31
Cisplatin	8	1	3	20	60	37
Cisplatin	8	1	3	20	37	11
Cisplatin	8	1	3	20	81	28
Cisplatin	8	1	3	20	70	21
Cisplatin	8	1	3	20	75	27
Cisplatin	8	1	3	20	50	11
Control	9	1	0	0	107	533
Control	9	1	0	0	96	521
Control	9	1	0	0	108	511
Control	9	1	0	0	104	517
Control	9	1	0	0	119	513
Control	9	1	0	0	108	539
Control	9	1	0	0	85	511
Control	9	1	3	0	110	157
Control	9	1	3	0	87	196
Control	9	1	3	0	89	203
Control	9	1	3	0	41	159
Control	9	1	3	0	45	199
Control	9	1	3	0	44	195
Control	9	1	3	0	49	162
Control	9	1	3	0	77	222
Control	9	1	4	0	53	159
Control	9	1	4	0	55	124
Control	9	1	4	0	52	157
Control	9	1	4	0	41	97
Control	9	1	4	0	22	86
Control	9	1	4	0	38	145
Control	9	1	4	0	18	109
Control	9	1	4	0	9	41
Control	9	2	4	0	93	97
Control	9	2	4	0	62	106
Control	9	2	4	0	84	108
Control	9	2	4	0	31	135
Control	9	2	4	0	65	145
Control	9	2	4	0	42	128
Control	9	2	4	0	37	129
Control	9	2	4	0	31	135
Cisplatin	9	1	0	1	87	451
Cisplatin	9	1	0	1	96	502
Cisplatin	9	1	0	1	76	456
Cisplatin	9	1	0	1	84	463
Cisplatin	9	1	0	1	81	497
Cisplatin	9	1	0	1	68	453
Cisplatin	9	1	0	1	85	483
Cisplatin	9	1	3	1	99	167
Cisplatin	9	1	3	1	63	214
Cisplatin	9	1	3	1	41	239
Cisplatin	9	1	3	1	41	220
Cisplatin	9	1	3	1	37	188
Cisplatin	9	1	3	1	75	212
Cisplatin	9	1	3	1	118	198
Cisplatin	9	2	3	1	118	239
Cisplatin	9	2	3	1	87	174
Cisplatin	9	2	3	1	87	194
Cisplatin	9	2	3	1	60	186
Cisplatin	9	2	3	1	3	194
Cisplatin	9	2	3	1	4	184
Cisplatin	9	2	3	1	10	188
Cisplatin	9	2	3	1	7	163
Cisplatin	9	2	3	1	18	175
Cisplatin	9	1	4	1	64	82
Cisplatin	9	1	4	1	59	85
Cisplatin	9	1	4	1	58	107
Cisplatin	9	1	4	1	68	110
Cisplatin	9	1	4	1	41	104
Cisplatin	9	1	4	1	31	92
Cisplatin	9	1	4	1	20	99
Cisplatin	9	2	4	1	84	195
Cisplatin	9	2	4	1	20	118
Cisplatin	9	2	4	1	21	106
Cisplatin	9	2	4	1	12	120
Cisplatin	9	2	4	1	10	91
Cisplatin	9	2	4	1	4	101
Cisplatin	9	2	4	1	10	123
Cisplatin	9	2	4	1	16	199
Control	9	3	3	0	371	210
Control	9	3	3	0	330	216
Control	9	3	3	0	299	211
Control	9	3	3	0	349	218
Control	9	3	3	0	335	205
Control	9	3	3	0	335	209
Control	9	3	3	0	337	223
Control	9	3	3	0	324	194
Control	9	3	3	0	325	202
Control	9	4	3	0	316	210
Control	9	4	3	0	368	199
Control	9	4	3	0	365	223
Control	9	4	3	0	370	233
Control	9	4	3	0	377	201
Control	9	4	3	0	357	207
Control	9	4	3	0	340	181
Control	9	4	3	0	338	218
Control	9	4	3	0	344	218
Control	9	3	4	0	170	143
Control	9	3	4	0	170	141
Control	9	3	4	0	177	132
Control	9	3	4	0	135	136
Control	9	3	4	0	139	138
Control	9	3	4	0	206	142
Control	9	3	4	0	186	151
Control	9	4	4	0	103	152
Control	9	4	4	0	60	115
Control	9	4	4	0	76	161
Control	9	4	4	0	54	143
Control	9	4	4	0	57	200
Control	9	4	4	0	53	169
Control	9	4	4	0	29	157
Cisplatin	9	3	3	1	305	240
Cisplatin	9	3	3	1	239	197
Cisplatin	9	3	3	1	201	207
Cisplatin	9	3	3	1	206	195
Cisplatin	9	3	3	1	155	203
Cisplatin	9	3	3	1	220	227
Cisplatin	9	3	3	1	207	223
Cisplatin	9	3	3	1	257	204
Cisplatin	9	4	3	1	321	208
Cisplatin	9	4	3	1	280	205
Cisplatin	9	4	3	1	198	214
Cisplatin	9	4	3	1	233	203
Cisplatin	9	4	3	1	213	193
Cisplatin	9	4	3	1	278	214
Cisplatin	9	4	3	1	274	208
Cisplatin	9	4	3	1	269	203
Cisplatin	9	3	4	1	355	173
Cisplatin	9	3	4	1	403	169
Cisplatin	9	3	4	1	329	159
Cisplatin	9	3	4	1	333	167
Cisplatin	9	3	4	1	290	153
Cisplatin	9	3	4	1	364	156
Cisplatin	9	3	4	1	319	158
Cisplatin	9	3	4	1	300	148
Cisplatin	9	3	4	1	298	163
Cisplatin	9	4	4	1	363	134
Cisplatin	9	4	4	1	428	167
Cisplatin	9	4	4	1	353	153
Cisplatin	9	4	4	1	338	130
Cisplatin	9	4	4	1	367	143
Cisplatin	9	4	4	1	345	130
Cisplatin	9	4	4	1	306	132
Cisplatin	9	4	4	1	298	148
Control	10	1	0	0	61	539
Control	10	1	0	0	67	549
Control	10	1	0	0	88	565
Control	10	1	0	0	78	584
Control	10	1	0	0	84	564
Control	10	1	0	0	76	560
Control	10	1	3	0	93	133
Control	10	1	3	0	102	224
Control	10	1	3	0	96	243
Control	10	1	3	0	89	213
Control	10	1	3	0	74	225
Control	10	1	3	0	67	250
Control	10	1	3	0	68	223
Control	10	2	3	0	103	222
Control	10	2	3	0	151	200
Control	10	2	3	0	136	218
Control	10	2	3	0	170	240
Control	10	2	3	0	142	242
Control	10	2	3	0	133	240
Control	10	2	3	0	169	287
Control	10	2	3	0	141	276
Control	10	1	4	0	53	109
Control	10	1	4	0	33	84
Control	10	1	4	0	70	145
Control	10	1	4	0	24	83
Control	10	1	4	0	3	16
Control	10	1	4	0	8	68
Control	10	1	4	0	28	129
Control	10	2	4	0	65	103
Control	10	2	4	0	36	105
Control	10	2	4	0	16	59
Control	10	2	4	0	28	116
Control	10	2	4	0	3	36
Control	10	2	4	0	7	41
Control	10	2	4	0	12	80
Control	10	2	4	0	12	97
Cisplatin	10	1	0	1	69	521
Cisplatin	10	1	0	1	46	528
Cisplatin	10	1	0	1	33	530
Cisplatin	10	1	0	1	25	544
Cisplatin	10	1	0	1	21	552
Cisplatin	10	1	0	1	10	554
Cisplatin	10	1	0	1	51	573
Cisplatin	10	1	3	1	47	187
Cisplatin	10	1	3	1	87	159
Cisplatin	10	1	3	1	57	162
Cisplatin	10	1	3	1	60	166
Cisplatin	10	1	3	1	45	172
Cisplatin	10	1	3	1	55	182
Cisplatin	10	1	3	1	39	168
Cisplatin	10	2	3	1	148	240
Cisplatin	10	2	3	1	123	222
Cisplatin	10	2	3	1	71	269
Cisplatin	10	2	3	1	77	289
Cisplatin	10	2	3	1	83	258
Cisplatin	10	2	3	1	74	306
Cisplatin	10	2	3	1	115	236
Cisplatin	10	2	3	1	129	290
Cisplatin	10	1	4	1	65	209
Cisplatin	10	1	4	1	32	175
Cisplatin	10	1	4	1	12	107
Cisplatin	10	1	4	1	4	86
Cisplatin	10	1	4	1	4	66
Cisplatin	10	1	4	1	8	104
Cisplatin	10	1	4	1	45	160
Cisplatin	10	2	4	1	12	103
Cisplatin	10	2	4	1	10	103
Cisplatin	10	2	4	1	19	138
Cisplatin	10	2	4	1	6	124
Cisplatin	10	2	4	1	1	130
Cisplatin	10	2	4	1	14	107
Cisplatin	10	2	4	1	9	134
Cisplatin	10	2	4	1	11	184
Control	10	3	3	0	545	261
Control	10	3	3	0	509	292
Control	10	3	3	0	508	246
Control	10	3	3	0	471	247
Control	10	3	3	0	374	253
Control	10	3	3	0	563	283
Control	10	4	3	0	466	248
Control	10	4	3	0	290	245
Control	10	4	3	0	243	223
Control	10	4	3	0	335	265
Control	10	4	3	0	344	277
Control	10	4	3	0	379	250
Control	10	4	3	0	423	279
Control	10	3	4	0	259	164
Control	10	3	4	0	337	171
Control	10	3	4	0	272	137
Control	10	3	4	0	198	121
Control	10	3	4	0	189	182
Control	10	3	4	0	179	161
Control	10	3	4	0	179	146
Control	10	3	4	0	230	127
Control	10	3	4	0	239	125
Control	10	4	4	0	5	139
Control	10	4	4	0	42	198
Control	10	4	4	0	92	189
Control	10	4	4	0	102	170
Control	10	4	4	0	139	183
Control	10	4	4	0	174	206
Control	10	4	4	0	169	174
Control	10	4	4	0	189	205
Control	10	4	4	0	67	184
Cisplatin	10	3	3	1	569	257
Cisplatin	10	3	3	1	471	256
Cisplatin	10	3	3	1	392	250
Cisplatin	10	3	3	1	395	256
Cisplatin	10	3	3	1	368	243
Cisplatin	10	3	3	1	452	226
Cisplatin	10	3	3	1	474	223
Cisplatin	10	3	3	1	480	222
Cisplatin	10	4	3	1	547	262
Cisplatin	10	4	3	1	514	247
Cisplatin	10	4	3	1	488	242
Cisplatin	10	4	3	1	446	263
Cisplatin	10	4	3	1	442	272
Cisplatin	10	4	3	1	497	245
Cisplatin	10	4	3	1	491	245
Cisplatin	10	4	3	1	547	262
Cisplatin	10	3	4	1	46	199
Cisplatin	10	3	4	1	122	135
Cisplatin	10	3	4	1	110	150
Cisplatin	10	3	4	1	71	86
Cisplatin	10	3	4	1	75	72
Cisplatin	10	3	4	1	129	182
Cisplatin	10	3	4	1	166	147
Cisplatin	10	3	4	1	275	180
Cisplatin	10	4	4	1	226	215
Cisplatin	10	4	4	1	169	147
Cisplatin	10	4	4	1	124	71
Cisplatin	10	4	4	1	170	163
Cisplatin	10	4	4	1	128	144
Cisplatin	10	4	4	1	156	133
Cisplatin	10	4	4	1	320	187
Control	11	1	0	0	17	128
Control	11	1	0	0	18	121
Control	11	1	0	0	13	115
Control	11	1	0	0	11	97
Control	11	1	0	0	21	108
Control	11	1	0	0	16	106
Control	11	1	0	0	24	98
Control	11	1	0	0	12	98
Control	11	1	3	0	21	42
Control	11	1	3	0	27	48
Control	11	1	3	0	19	47
Control	11	1	3	0	30	46
Control	11	1	3	0	21	51
Control	11	1	3	0	23	52
Control	11	1	3	0	23	55
Control	11	1	3	0	18	50
Control	11	2	3	0	22	51
Control	11	2	3	0	19	49
Control	11	2	3	0	17	45
Control	11	2	3	0	3	38
Control	11	2	3	0	7	35
Control	11	2	3	0	4	33
Control	11	2	3	0	3	33
Control	11	2	3	0	3	35
Control	11	1	4	0	63	64
Control	11	1	4	0	34	57
Control	11	1	4	0	4	38
Control	11	1	4	0	13	43
Control	11	1	4	0	25	34
Control	11	1	4	0	36	42
Control	11	1	4	0	52	64
Control	11	2	4	0	55	92
Control	11	2	4	0	30	60
Control	11	2	4	0	29	60
Control	11	2	4	0	27	59
Control	11	2	4	0	30	49
Control	11	2	4	0	24	52
Control	11	2	4	0	30	55
Control	11	2	4	0	27	78
Cisplatin	11	1	0	1	11	112
Cisplatin	11	1	0	1	6	110
Cisplatin	11	1	0	1	6	105
Cisplatin	11	1	0	1	9	74
Cisplatin	11	1	0	1	10	101
Cisplatin	11	1	0	1	6	115
Cisplatin	11	1	0	1	20	133
Cisplatin	11	1	0	1	26	103
Cisplatin	11	1	3	1	23	42
Cisplatin	11	1	3	1	13	36
Cisplatin	11	1	3	1	18	28
Cisplatin	11	1	3	1	14	37
Cisplatin	11	1	3	1	23	34
Cisplatin	11	1	3	1	11	25
Cisplatin	11	1	3	1	16	34
Cisplatin	11	2	3	1	39	56
Cisplatin	11	2	3	1	42	63
Cisplatin	11	2	3	1	47	54
Cisplatin	11	2	3	1	24	57
Cisplatin	11	2	3	1	52	70
Cisplatin	11	2	3	1	54	74
Cisplatin	11	1	4	1	95	36
Cisplatin	11	1	4	1	69	47
Cisplatin	11	1	4	1	57	33
Cisplatin	11	1	4	1	69	49
Cisplatin	11	1	4	1	112	53
Cisplatin	11	1	4	1	66	52
Cisplatin	11	1	4	1	68	50
Cisplatin	11	1	4	1	48	51
Cisplatin	11	2	4	1	33	33
Cisplatin	11	2	4	1	22	37
Cisplatin	11	2	4	1	37	33
Cisplatin	11	2	4	1	25	45
Cisplatin	11	2	4	1	32	33
Cisplatin	11	2	4	1	20	46
Cisplatin	11	2	4	1	27	37
Cisplatin	11	2	4	1	16	45
Control	11	3	3	0	63	44
Control	11	3	3	0	68	63
Control	11	3	3	0	51	42
Control	11	3	3	0	61	59
Control	11	3	3	0	47	47
Control	11	3	3	0	72	49
Control	11	3	3	0	61	55
Control	11	3	3	0	65	64
Control	11	3	3	0	89	53
Control	11	3	3	0	95	65
Control	11	3	4	0	84	57
Control	11	3	4	0	62	61
Control	11	3	4	0	89	49
Control	11	3	4	0	75	58
Control	11	3	4	0	47	34
Control	11	3	4	0	71	29
Control	11	3	4	0	71	49
Control	11	3	4	0	75	58
Control	11	3	4	0	47	49
Control	11	4	3	0	229	82
Control	11	4	3	0	233	88
Control	11	4	3	0	208	68
Control	11	4	3	0	221	62
Control	11	4	3	0	196	69
Control	11	4	3	0	241	71
Control	11	4	3	0	174	65
Control	11	4	3	0	160	81
Control	11	4	4	0	152	53
Control	11	4	4	0	162	79
Control	11	4	4	0	172	85
Control	11	4	4	0	159	70
Control	11	4	4	0	235	85
Control	11	4	4	0	236	105
Control	11	4	4	0	203	72
Control	11	4	4	0	205	81
Cisplatin	11	3	4	1	73	72
Cisplatin	11	3	4	1	43	28
Cisplatin	11	3	4	1	92	75
Cisplatin	11	3	4	1	74	67
Cisplatin	11	3	4	1	60	62
Cisplatin	11	3	4	1	65	51
Cisplatin	11	3	4	1	60	67
Cisplatin	11	4	4	1	80	49
Cisplatin	11	4	4	1	84	70
Cisplatin	11	4	4	1	91	50
Cisplatin	11	4	4	1	86	61
Cisplatin	11	4	4	1	59	62
Cisplatin	11	4	4	1	83	50
Cisplatin	11	4	4	1	64	79
Cisplatin	11	4	4	1	79	46
Control	12	1	0	0	29	80
Control	12	1	0	0	26	96
Control	12	1	0	0	22	101
Control	12	1	0	0	14	98
Control	12	1	0	0	14	102
Control	12	1	0	0	15	109
Control	12	1	0	0	11	103
Control	12	2	0	0	40	184
Control	12	2	0	0	38	191
Control	12	2	0	0	33	174
Control	12	2	0	0	23	170
Control	12	2	0	0	45	170
Control	12	2	0	0	48	172
Control	12	1	3	0	67	72
Control	12	1	3	0	47	61
Control	12	1	3	0	56	76
Control	12	1	3	0	39	69
Control	12	1	3	0	15	59
Control	12	1	3	0	17	58
Control	12	1	3	0	21	55
Control	12	1	4	0	41	76
Control	12	1	4	0	30	65
Control	12	1	4	0	14	75
Control	12	1	4	0	14	77
Control	12	1	4	0	11	81
Control	12	1	4	0	17	64
Control	12	1	4	0	10	75
Control	12	1	4	0	6	55
Control	12	2	4	0	20	91
Control	12	2	4	0	10	71
Control	12	2	4	0	17	82
Control	12	2	4	0	16	65
Control	12	2	4	0	16	85
Control	12	2	4	0	15	57
Control	12	2	4	0	13	67
Control	12	2	4	0	49	7
Cisplatin	12	1	0	1	24	112
Cisplatin	12	1	0	1	22	81
Cisplatin	12	1	0	1	11	96
Cisplatin	12	1	0	1	15	93
Cisplatin	12	1	0	1	17	81
Cisplatin	12	1	0	1	19	94
Cisplatin	12	1	0	1	21	87
Cisplatin	12	1	3	1	57	43
Cisplatin	12	1	3	1	33	51
Cisplatin	12	1	3	1	37	55
Cisplatin	12	1	3	1	38	64
Cisplatin	12	1	3	1	45	71
Cisplatin	12	1	3	1	39	46
Cisplatin	12	1	3	1	48	45
Cisplatin	12	2	3	1	35	70
Cisplatin	12	2	3	1	29	48
Cisplatin	12	2	3	1	31	57
Cisplatin	12	1	4	1	37	44
Cisplatin	12	1	4	1	23	60
Cisplatin	12	1	4	1	25	43
Cisplatin	12	1	4	1	22	34
Cisplatin	12	1	4	1	15	34
Cisplatin	12	1	4	1	19	42
Cisplatin	12	1	4	1	18	47
Cisplatin	12	1	4	1	26	30
Cisplatin	12	2	4	1	14	57
Cisplatin	12	2	4	1	19	58
Cisplatin	12	2	4	1	23	56
Cisplatin	12	2	4	1	20	52
Cisplatin	12	2	4	1	29	58
Cisplatin	12	2	4	1	15	65
Cisplatin	12	2	4	1	17	52
Cisplatin	12	2	4	1	14	47
Cisplatin	12	2	4	1	16	49
Control	12	3	3	0	75	48
Control	12	3	3	0	106	52
Control	12	3	3	0	96	58
Control	12	3	3	0	89	70
Control	12	3	3	0	117	58
Control	12	3	3	0	77	59
Control	12	3	3	0	64	58
Control	12	4	3	0	82	74
Control	12	4	3	0	105	65
Control	12	4	3	0	85	67
Control	12	4	3	0	78	61
Control	12	4	3	0	68	52
Control	12	4	3	0	82	63
Control	12	4	3	0	61	50
Control	12	3	4	0	312	105
Control	12	3	4	0	321	126
Control	12	3	4	0	291	104
Control	12	3	4	0	301	100
Control	12	3	4	0	312	109
Control	12	3	4	0	317	102
Control	12	3	4	0	287	103
Control	12	3	4	0	302	97
Control	12	3	4	0	254	80
Control	12	4	4	0	105	68
Control	12	4	4	0	222	81
Control	12	4	4	0	257	101
Control	12	4	4	0	285	107
Control	12	4	4	0	341	133
Control	12	4	4	0	254	85
Control	12	4	4	0	240	91
Control	12	4	4	0	314	115
Control	12	4	4	0	287	86
Cisplatin	12	3	3	1	111	73
Cisplatin	12	3	3	1	123	83
Cisplatin	12	3	3	1	57	41
Cisplatin	12	3	3	1	94	74
Cisplatin	12	3	3	1	93	72
Cisplatin	12	3	3	1	75	54
Cisplatin	12	3	3	1	78	70
Cisplatin	12	4	3	1	123	86
Cisplatin	12	4	3	1	127	77
Cisplatin	12	4	3	1	109	88
Cisplatin	12	4	3	1	95	86
Cisplatin	12	4	3	1	100	97
Cisplatin	12	4	3	1	98	77
Cisplatin	12	4	3	1	139	87
Cisplatin	12	4	4	1	223	119
Cisplatin	12	4	4	1	227	121
Cisplatin	12	4	4	1	201	113
Cisplatin	12	4	4	1	183	120
Cisplatin	12	4	4	1	207	120
Cisplatin	12	4	4	1	208	124
Cisplatin	12	4	4	1	201	106
Cisplatin	12	4	4	1	227	142
Cisplatin	12	4	4	1	276	184
Cisplatin	12	4	4	1	248	179
